OBJECTID,Permanent_,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKm,Elevation,ReachCode,FType,FCode,Visibility,Shape_Leng,Shape_Area,AreaOfInte,AreaOfIn_1,THINNERCOD,SHAPELEN,SHAPEAREA,FAOL_GNIS_,FAOL_REACH,FAOL_WBODY,FAOL_WATER,FAOL_COUNT,FAOL_OLD_W,FAOL_ATLAS
524367,41018599,9/10/09,2,159856,Lake Jackson,1.681,253,3.1401E+12,390,39009,2000000,0.056332095,0.000158778,Jackson Lake,208,0,0,0,159856,3.1401E+12,1000002,"Jackson, Lake",Walton,,FAOL
524465,35354119,4/22/13,2,291694,Stewart Lake,0.05974202,0,3.1401E+12,436,43615,250000,0.014772583,5.60661E-06,Stewart,0,0,0,0,291694,3.1401E+12,1001853,Stewart Lake,Walton,,FAOL
524473,122169588,5/5/16,2,301624,Griffin Mill Pond,0.02779536,154,3.1401E+12,390,39009,250000,0.005853016,2.61354E-06,Bream,0,0,0,0,301624,3.1401E+12,1002290,"Bream, Lake",Washington,,FAOL
524523,122165309,6/28/04,2,289499,Swift Creek Swamp,0.548,15,3.1401E+12,390,39009,1000000,0.038547953,5.14837E-05,Rattlesnake,0,0,0,0,289499,3.1401E+12,1001584,Rattlesnake Lake,Washington,,FAOL
524620,122159540,6/28/04,2,290875,Seventeenmile Pond,0.979,196,3.1401E+12,390,39009,1000000,0.038109921,9.20771E-05,Silver,0,0,0,0,290875,3.1401E+12,1001737,"Silver, Lake",Jackson,,FAOL
524809,35361021,3/19/13,2,278731,Big Redfish Lake,0.08988511,0,3.1401E+12,390,39004,500000,0.019499252,8.4321E-06,Big Red Fish,0,0,0,0,278731,3.1401E+12,1000142,Big Redfish Lake,Walton,,FAOL
525059,122178150,6/28/04,2,281450,Deer Lake,0.133,0,3.1401E+12,390,39004,500000,0.018524785,1.24469E-05,Deer,0,0,0,0,281450,3.1401E+12,1000571,Deer Lake,Walton,,FAOL
525387,122178337,3/7/14,2,,,0.01605607,0,3.1401E+12,436,43615,100000,0.007443692,1.50576E-06,Tresca,0,0,0,0,,3.1401E+12,1002916,Tresca Lake,Walton,,FAOL
525429,35361013,5/8/13,2,288345,Oyster Lake,0.09379633,0,3.1401E+12,390,39004,500000,0.01400506,8.8003E-06,Oyster,0,0,0,0,288345,3.1401E+12,1001477,Oyster Lake,Walton,,FAOL
525553,35362941,2/19/13,2,279948,Campbell Lake,0.44141058,7,3.1401E+12,390,39009,1000000,0.039854061,4.14199E-05,Campbell,0,0,0,0,279948,3.1401E+12,1000353,Campbell Lake,Walton,,FAOL
525695,122184244,11/12/14,2,286469,Lake Martin,0.55492425,0,3.1401E+12,390,39004,1000000,0.052844453,5.19541E-05,Martin Bayou,282,0,0,0,286469,3.1401E+12,1001263,"Martin, Lake",Bay,,FAOL
526085,122196931,8/5/16,2,280687,Compass Lake,2.35519114,183,3.1401E+12,390,39009,2000000,0.08890315,0.000221515,Compass,0,0,0,0,280687,3.1401E+12,1000463,Compass Lake,Jackson,,FAOL
526524,40981775,6/11/18,2,305895,Karick Lake,0.25925486,0,3.1401E+12,390,39004,500000,0.046326604,2.44585E-05,Karick Lake FMA,229,0,0,0,305895,3.1401E+12,1002476,Karick Lake,Okaloosa,,FAOL
526908,35363409,3/7/02,2,289785,Roberts Lake,0.09,0,3.1401E+12,390,39004,500000,0.024239952,8.49198E-06,Roberts,0,0,0,0,289785,3.1401E+12,1001620,Roberts Lake,Okaloosa,,FAOL
526990,122178124,6/28/04,2,282040,Eastern Lake,0.086,0,3.1401E+12,390,39004,500000,0.026486692,8.0753E-06,Eastern North,0,0,0,0,282040,3.1401E+12,1000662,Eastern Lake,Walton,,FAOL
527058,35362961,3/7/02,2,291611,Stalworth Lake,0.052,0,3.1401E+12,390,39004,250000,0.015476627,4.87156E-06,Stallworth,0,0,0,0,291611,3.1401E+12,1001838,Stalworth Lake,Walton,,FAOL
527402,122196984,10/6/16,2,289278,Powell Lake,2.598955,0,3.1401E+12,390,39004,2000000,0.203243145,0.000243652,Powell,0,0,0,0,289278,3.1401E+12,1001558,Powell Lake,Bay,,FAOL
527472,35361065,3/19/13,2,285774,Little Redfish Lake,0.04192955,0,3.1401E+12,390,39004,250000,0.011821024,3.9333E-06,Little Red Fish,0,0,0,0,285774,3.1401E+12,1001163,Little Redfish Lake,Walton,,FAOL
527593,35361005,5/8/13,2,281750,Draper Lake,0.15483258,0,3.1401E+12,390,39004,500000,0.034219525,1.45259E-05,Draper,0,0,0,0,281750,3.1401E+12,1000628,Draper Lake,Walton,,FAOL
527864,35357067,4/22/13,2,283299,Grass Lake,0.07994478,0,3.1401E+12,390,39004,500000,0.014854382,7.50919E-06,Grass,0,0,0,0,283299,3.1401E+12,1000817,Grass Lake,Okaloosa,,FAOL
527931,35362925,2/19/13,2,287148,Morris Lake,0.33090231,6,3.1401E+12,390,39009,1000000,0.036831273,3.10517E-05,Morris,0,0,0,0,287148,3.1401E+12,1001360,Morris Lake,Walton,,FAOL
528093,122196936,1/15/17,2,282907,Gap Lake,2.13668607,96,3.1401E+12,390,39009,2000000,0.08768203,0.000200871,Gap,0,0,0,0,282907,3.1401E+12,1000758,Gap Lake,Washington,,FAOL
528193,122178211,6/28/04,2,282040,Eastern Lake,0.182,0,3.1401E+12,390,39004,500000,0.031822728,1.70616E-05,Eastern,0,0,0,0,282040,3.1401E+12,1000662,Eastern Lake,Walton,,FAOL
528207,41004063,12/23/10,2,284172,Holly Lake,0.928,179,3.1401E+12,390,39009,1000000,0.061044383,8.7483E-05,Holly,0,0,0,0,284172,3.1401E+12,1000942,Holly Lake,Walton,,FAOL
528386,120023955,5/8/13,2,,,0.0684369,0,3.1401E+12,390,39004,250000,0.018801682,6.42112E-06,Allen,0,0,0,0,,3.1401E+12,1002709,"Allen, Lake",Walton,,FAOL
528413,122169585,8/5/16,2,283089,Gin Lake,0.31514677,144,3.1401E+12,390,39009,500000,0.031376119,2.96341E-05,Gin,0,0,0,0,283089,3.1401E+12,1000782,Gin Lake,Washington,,FAOL
529431,32406503,1/14/14,2,,,0.14508122,0,3.14011E+12,436,43615,500000,0.064106498,1.36411E-05,Ski Watch,0,0,0,0,,3.14011E+12,1002871,"Ski Watch, Lake",Santa Rosa,,FAOL
530068,40518825,5/20/15,2,278336,Bear Lake,0.43017362,0,3.1401E+12,390,39004,1000000,0.047413314,4.05695E-05,Bear Lake,27,0,0,0,278336,3.1401E+12,1000090,Bear Lake,Santa Rosa,,FAOL
530298,41226257,11/19/14,2,281037,Crescent Lake,0.33824224,36,3.14011E+12,390,39009,1000000,0.053529654,3.1772E-05,Crescent,0,0,0,0,281037,3.14011E+12,1000505,Crescent Lake,Escambia,,FAOL
530585,{A92C7F65-ABCC-4D05-A313-018DE9AC3343},11/19/14,2,,,0.04464055,0,3.14011E+12,436,43600,250000,0.015038128,4.19057E-06,Crown Point,0,0,0,0,,FCP1200003564,1002928,Crown Point Lake,Escambia,,FAOL
531741,78216789,3/25/14,2,,,0.06431101,0,3.1001E+12,436,43600,250000,0.018622306,5.81911E-06,Murex,0,0,0,0,,3.1001E+12,320041,"Murex, Lake",Lee,,CHNEP
531779,78216773,3/25/14,2,,,0.06236561,0,3.1001E+12,436,43600,250000,0.01402183,5.64318E-06,Little Murex,0,0,0,0,,3.1001E+12,320040,"Little Murex, Lake",Lee,,CHNEP
532092,78216599,3/25/14,2,,,0.02039962,0,3.1001E+12,436,43600,100000,0.005389534,1.84631E-06,Venus,0,0,0,0,,3.1001E+12,320039,"Venus, Lake",Lee,,CHNEP
532339,78216141,3/25/14,2,,,0.02115951,0,3.1001E+12,436,43600,100000,0.011335254,1.91516E-06,Lady Finger,0,0,0,0,,3.1001E+12,320038,"Lady Finger, Lake",Lee,,CHNEP
532373,78216157,3/25/14,2,,,0.01942959,0,3.1001E+12,436,43600,100000,0.012334752,1.75827E-06,Gulf Shores,0,0,0,0,,3.1001E+12,320034,"Gulf Shores, Lake",Lee,,CHNEP
532555,78216877,3/25/14,2,,,0.05445268,0,3.1001E+12,436,43600,250000,0.027344661,4.92766E-06,Gumbo Limbo,0,0,0,0,,3.1001E+12,320042,"Gumbo Limbo, Lake",Lee,,CHNEP
532667,78187843,3/25/14,2,,,0.03870861,0,3.1001E+12,436,43600,250000,0.013441342,3.51635E-06,Pond 4,0,0,0,0,,3.1001E+12,320029,Twin Isles Country Club - Pond 5,Charlotte,,CHNEP
532667,78187843,3/25/14,2,,,0.03870861,0,3.1001E+12,436,43600,250000,0.013441342,3.51635E-06,Pond 4,0,0,0,0,,3.1001E+12,320030,Twin Isles Country Club - Pond 4,Charlotte,,CHNEP
532931,78188195,3/25/14,2,,,0.05105208,0,3.1001E+12,436,43600,250000,0.012853036,4.63769E-06,Pond 7,0,0,0,0,,3.1001E+12,320031,Twin Isles Country Club - Pond 7,Charlotte,,CHNEP
533693,{B5EAA8B5-BEAD-4622-BED0-C472678B77B0},6/25/15,2,279229,Bonnet Pond,0.14048128,0,3.1402E+12,390,39004,500000,0.038182468,1.32324E-05,Smith Lake,406,0,0,0,280312,FCP1200003056,1000399,Smith Pond,Washington,,FAOL
534470,62997377,6/25/13,2,280120,Lake Cassidy,1.37778067,0,3.1402E+12,390,39004,2000000,0.045842972,0.000129876,Cassidy,0,0,0,0,280120,3.1402E+12,1000374,"Cassidy, Lake",Holmes,,FAOL
534477,62997945,10/31/14,2,,,0.20804619,0,3.1402E+12,390,39004,500000,0.036238614,1.96083E-05,Haven,0,0,0,0,,3.1402E+12,1002784,"Haven, Lake",Walton,,FAOL
534674,63033557,6/25/13,2,294442,Spring Lake Number One,0.61815807,0,3.1402E+12,390,39004,1000000,0.034973394,5.82325E-05,Spring,0,0,0,0,294442,3.1402E+12,1002143,Spring Lake Number One,Walton,,FAOL
535160,63005285,12/3/02,2,,,0.485,144,3.1402E+12,390,39009,1000000,0.047589921,4.57427E-05,Victor,0,0,0,0,,3.1402E+12,1002891,"Victor, Lake",Holmes,,FAOL
535201,{FBAF2424-6349-4918-8F32-0E889F55EE18},6/25/13,2,,,0.12637922,0,3.1402E+12,436,43600,500000,0.019292439,1.18982E-05,Wilson,0,0,0,0,,3.1402E+12,1002894,"Wilson, Lake",Walton,,FAOL
536334,62994287,12/23/10,2,285786,Little River Lake,0.082,89,3.1402E+12,390,39009,500000,0.017275228,7.73157E-06,Little River,0,0,0,0,285786,3.1402E+12,1001164,Little River Lake,Washington,,FAOL
536866,120024421,3/16/04,2,291726,Lake Stone,0.425,0,3.14031E+12,390,39004,1000000,0.063063507,4.00779E-05,Stone,0,0,0,0,291726,3.14031E+12,1001860,Lake Stone,Escambia,,FAOL
537251,38972487,2/8/16,2,1699881,Woodbine Springs Lake,0.13231517,0,3.14031E+12,390,39004,500000,0.023672809,1.24478E-05,Woodbine Springs,0,0,0,0,298117,3.14031E+12,1002209,Braden Ball Pond One,Santa Rosa,,FAOL
542310,125960860,3/21/14,2,,,0.13869022,0,3.0801E+12,390,39001,5000000,0.015929191,1.29316E-05,Tucker,0,0,0,0,,3.0801E+12,1002885,"Tucker, Lake",Putnam,,FAOL
542457,83718279,3/25/19,2,294033,Lake Hicpochee,0.58637626,11,3.09021E+12,390,39009,5000000,0.048169217,5.32221E-05,"Hicpochee, Lake",186,0,0,0,294033,3.09021E+12,1002122,"Hicpochee, Lake",Glades,,FAOL
543253,125960914,3/21/14,2,283194,Goose Lake,0.71428797,0,3.0801E+12,390,39004,5000000,0.047969633,6.65859E-05,Goose,0,0,0,0,283194,3.0801E+12,1000796,Goose Lake,Putnam,,FAOL
543276,125957352,9/27/04,2,285090,Keystone Lake,0.03,105,3.0801E+12,390,39009,1000000,0.006509421,2.81543E-06,Little Keystone,0,0,0,0,285090,3.0801E+12,1001089,Keystone Lake,Clay,,FAOL
543333,125973876,3/21/14,2,289983,Ross Lake,0.4159142,95,3.0801E+12,390,39009,5000000,0.025195226,3.87727E-05,Ross,0,0,0,0,289983,3.0801E+12,1001641,Ross Lake,Putnam,,FAOL
543374,125967178,9/27/04,2,281379,Dead Lake,1.526,0,3.0801E+12,390,39004,5000000,0.050419994,0.000141857,Dead,0,0,0,0,281379,3.0801E+12,220169,Dead Lake,Flagler,,VOLUSIA
543453,125968365,9/27/04,2,283227,Gore Lake,0.341,22,3.0801E+12,390,39009,5000000,0.022897181,3.17431E-05,Gore,0,0,0,0,283227,3.0801E+12,1000805,Gore Lake,Flagler,,FAOL
544067,125952107,7/24/19,2,,,0.07151691,0,3.0801E+12,390,39004,1000000,0.018244189,6.69226E-06,Beluthahatchee,0,0,0,0,,3.0801E+12,1002725,"Beluthahatchee, Lake",St. Johns,,FAOL
545541,113641701,4/16/19,2,,,0.02044402,0,3.11021E+12,436,43600,100000,0.008178061,1.90966E-06,DeValerio,0,0,0,0,,3.11021E+12,1002751,"Devalerio, Lake",Bradford,,FAOL
545563,113641533,4/16/19,2,290019,Lake Rowell,1.4258283,132,3.11021E+12,390,39009,2000000,0.059132804,0.000133203,Rowell,0,0,0,0,290019,3.11021E+12,1001647,"Rowell, Lake",Bradford,,FAOL
545777,113641251,4/16/19,2,281084,Lake Crosby,2.16304047,133,3.11021E+12,390,39009,2000000,0.06782719,0.00020212,Crosby,0,0,0,0,281084,3.11021E+12,1000516,"Crosby, Lake",Bradford,,FAOL
545933,113649073,5/17/11,2,292935,Waters Lake,0.667,71,3.11021E+12,390,39009,1000000,0.052438387,6.22114E-05,Waters Lake,466,0,0,0,292935,3.11021E+12,1002017,Waters Lake,Gilchrist,,FAOL
545952,113647267,4/16/19,2,283673,Hampton Lake,3.36400322,0,3.11021E+12,390,39004,2000000,0.073465999,0.000314083,Hampton,0,0,0,0,283673,3.11021E+12,1000876,Hampton Lake,Bradford,,FAOL
546253,133703477,4/24/20,2,282782,Francis Lake,0.09751455,0,3.1102E+12,390,39000,500000,0.012021114,9.15961E-06,"Francis, Lake",148,0,0,0,282782,3.1102E+12,1000744,Francis Lake,Madison,,FAOL
546293,112639780,3/18/20,2,,,0.03427835,0,3.0801E+12,436,43600,250000,0.010671939,3.16602E-06,Evert,0,0,0,0,,3.0801E+12,8216,"Evert, Lake",Lake,,LAKE
546362,125971432,9/27/04,2,286920,Miller Lake,0.032,0,3.0801E+12,390,39004,500000,0.008124476,2.9906E-06,Miller Lake,295,0,0,0,286920,3.0801E+12,220083,Miller Lake,Volusia,,VOLUSIA
548268,68787830,4/22/19,2,290714,Sawgrass Lake,0.08391882,0,3.10021E+12,390,39004,500000,0.010945808,7.68763E-06,Sawgrass Lake,388,0,0,0,290714,3.10021E+12,7318,Sawgrass Lake,Pinellas,,PINELLAS
548277,68760338,4/22/19,2,280347,Lake Chautauqua,0.21925156,83,3.10021E+12,390,39009,500000,0.020016036,2.01149E-05,Chautauqua,0,0,0,0,280347,3.10021E+12,7251,"Chautauqua, Lake",Pinellas,,PINELLAS
548288,68783430,4/22/19,2,,,0.08504219,0,3.10021E+12,436,43600,500000,0.040561947,7.79987E-06,Cliff Stephens Park,0,0,0,0,,3.10021E+12,7376,Cliff Stephens Park Lake,Pinellas,,PINELLAS
548305,68768614,4/22/19,2,286284,Lake Maggiore,1.50942245,0,3.10021E+12,390,39004,2000000,0.05520347,0.000138146,Maggiore,0,0,0,0,286284,3.10021E+12,7349,"Maggiore, Lake",Pinellas,,PINELLAS
548867,134533377,1/23/20,2,293983,Lake De Soto,0.09807157,0,3.1102E+12,390,39004,500000,0.01167391,9.18662E-06,Desoto Lake,610,0,0,0,293983,3.1102E+12,1002121,Lake De Soto,Columbia,,FAOL
549333,112640570,3/18/20,2,,,0.03606266,0,3.0801E+12,436,43600,250000,0.013246893,3.33088E-06,Egret,0,0,0,0,,3.0801E+12,8215,"Egret, Lake",Lake,,LAKE
549464,112622644,5/18/10,2,306047,Mill Dam Lake,1.348,0,3.0801E+12,390,39004,2000000,0.084828151,0.000125025,Mill Dam Lake,294,0,0,0,306047,3.0801E+12,1002507,Mill Dam Lake,Marion,,FAOL
549567,112614648,5/18/10,2,305473,Lake Charles,1.457,0,3.0801E+12,390,39004,5000000,0.043278511,0.000135167,Charles,0,0,0,0,305473,3.0801E+12,1002390,"Charles, Lake",Marion,,FAOL
549985,85822374,4/15/20,2,286587,McCormick Lake,0.55099034,185,3.13001E+12,390,39009,1000000,0.02909541,5.1844E-05,McCormick,0,0,0,0,286587,3.13001E+12,1001288,Mccormick Lake,Jackson,,FAOL
550184,85826380,4/15/20,2,286737,Merritts Mill Pond,1.17059761,77,3.13001E+12,390,39009,5000000,0.150002281,0.000110297,Merritt's Mill Pond,290,0,0,0,286737,3.13001E+12,1001307,Merritts Mill Pond,Jackson,,FAOL
201517,112657374,11/16/09,2,281609,Lake Dixie,0.012,0,3.0801E+12,390,39004,100000,0.004815619,1.14574E-06,Dixie East,0,0,0,0,,3.0801E+12,8325,East Dixie Lake,Lake,,LAKE
201864,164161208,5/6/15,2,293613,Lake Yvonne,0.02629785,0,3.0801E+12,390,39004,250000,0.006843668,2.42752E-06,Yvonne-2,0,0,0,0,,FCP1211700015,7688,"Yvonne, Lake",Seminole,,SEMINOLE
202212,107815329,5/6/15,2,,,0.02043373,0,3.0801E+12,390,39004,250000,0.005674485,1.88587E-06,Crescent,0,0,0,0,,3.0801E+12,7694,Crescent Lake,Seminole,,SEMINOLE
202346,112050279,1/12/14,2,279033,Blue Lake,0.06703229,0,3.0901E+12,390,39004,250000,0.009014044,6.11188E-06,Blue,0,0,0,0,279033,3.0901E+12,1000193,Blue Lake,Highlands,,FAOL
202353,112655292,12/1/03,2,,,0.027,0,3.0801E+12,390,39004,250000,0.009168691,2.5334E-06,Haines,0,0,0,0,,3.0801E+12,7911,Hanes Lake,Lake,,LAKE
202356,112690922,12/1/03,2,,,0.144,0,3.0801E+12,390,39004,500000,0.01643737,1.33424E-05,Placida,0,0,0,0,,3.0801E+12,8054,"Placida, Lake",Lake,,LAKE
202441,117059183,5/4/16,2,,,0.01731715,0,3.0902E+12,436,43603,100000,0.00470852,1.56336E-06,Banyan,0,0,0,0,,3.0902E+12,1002929,"Banyan, Lake",Collier,,FAOL
202577,78686169,8/24/12,2,289806,Lake Rochelle,2.08856849,128,3.1001E+12,390,39009,5000000,0.082934815,0.000191732,Rochelle,0,0,0,0,289806,3.1001E+12,160476,"Rochelle, Lake",Polk,476,POLK
202643,41987211,10/19/20,2,,,0.02613144,0,3.10021E+12,436,43600,250000,0.006904053,2.39882E-06,Turtle,0,0,0,0,,3.10021E+12,5382,Lake Butler,Hillsborough,,HILLSBOROUGH
202682,107718739,10/16/03,2,286110,Lost Lake,0.048,0,3.0801E+12,390,39004,250000,0.008159845,4.41841E-06,Lost,0,0,0,0,286110,3.0801E+12,7600,Lost Lake,Seminole,,SEMINOLE
202689,107719373,9/10/09,2,286433,Lake Marion,0.054,56,3.0801E+12,390,39009,250000,0.011649681,5.01624E-06,Marion,0,0,0,0,286433,3.0801E+12,7608,"Marion, Lake",Seminole,,SEMINOLE
202711,107742821,10/16/03,2,281141,Cub Lake,0.058,102,3.0801E+12,390,39009,250000,0.008506533,5.33406E-06,Cub,0,0,0,0,281141,3.0801E+12,7531,Cub Lake,Seminole,,SEMINOLE
204422,125957313,9/10/09,2,283018,Lake Geneva,0.621,0,3.0801E+12,390,39004,1000000,0.032984553,5.79233E-05,Geneva West,0,0,0,0,283018,3.0801E+12,1000770,"Geneva, Lake",Clay,,FAOL
204465,125964107,9/27/04,2,287413,Mud Lake,0.153,48,3.0801E+12,390,39009,500000,0.013748377,1.42715E-05,Mud,0,0,0,0,287413,3.0801E+12,1001381,Mud Lake,Putnam,,FAOL
206162,112691116,5/28/20,2,306208,Lake Pearl,0.28888811,0,3.0801E+12,390,39000,500000,0.019067979,2.6735E-05,Pearl,0,0,0,0,306208,3.0801E+12,8053,"Pearl, Lake (in Umatilla)",Lake,,LAKE
206425,112683506,5/28/20,2,281681,Lake Dora,17.74604697,0,3.0801E+12,390,39000,5000000,0.322523921,0.001639954,"Dora, Lake",117,0,0,0,278356,FCP1209500003,7972,"Dora, Lake",Lake,,ORANGE
206425,112683506,5/28/20,2,281681,Lake Dora,17.74604697,0,3.0801E+12,390,39000,5000000,0.322523921,0.001639954,"Dora, Lake",117,0,0,0,278356,FCP1206900036,1137,Marmette Canal,Lake,,LAKE
206425,112683506,5/28/20,2,281681,Lake Dora,17.74604697,0,3.0801E+12,390,39000,5000000,0.322523921,0.001639954,"Dora, Lake",117,0,0,0,278356,FCP1206900037,1138,Priest Basin,Lake,,LAKE
206900,58681331,10/17/02,2,,,0.07,0,3.10021E+12,390,39004,250000,0.017350323,6.39123E-06,Little Vienna,0,0,0,0,,3.10021E+12,20128,Little Vienna Lake,Pasco,6907,TAMPA BAY
206926,83027893,4/24/10,2,,,0.01,0,3.0802E+12,436,43617,100000,0.004859971,9.4578E-07,Ruce,0,0,0,0,,3.0802E+12,1002859,"Ruce, Lake",St. Lucie,,FAOL
206997,107809135,7/13/15,2,294626,Lake Hiawasee,0.73309953,0,3.0801E+12,390,39011,1000000,0.054363059,6.75815E-05,Hiawassee,0,0,0,0,294626,3.0801E+12,140242,"Hiawassee, Lake",Orange,,ORANGE
207451,107718473,5/6/15,2,289287,Lake Prairie,0.50229948,86,3.0801E+12,390,39009,2000000,0.03865674,4.63608E-05,Prairie,0,0,0,0,289287,3.0801E+12,7640,Prairie Lake,Seminole,,SEMINOLE
207629,68758118,6/18/19,2,277759,Lake Allen,0.1024313,0,3.10021E+12,390,39004,500000,0.013725005,9.41049E-06,Allen,0,0,0,0,277759,3.10021E+12,5046,"Allen, Lake",Hillsborough,,HILLSBOROUGH
207648,68789210,6/18/19,2,282124,Egypt Lake,0.24444745,0,3.10021E+12,390,39004,500000,0.0235002,2.24279E-05,Egypt,0,0,0,0,282124,3.10021E+12,5211,Egypt Lake,Hillsborough,,HILLSBOROUGH
209253,125957497,2/12/19,2,307205,Devils Wash Basin,0.00974284,0,3.0801E+12,390,39004,100000,0.003450719,9.0952E-07,Deer,0,0,0,0,,3.0801E+12,1002749,"Deer, Lake",Clay,,FAOL
209274,125960936,3/21/14,2,,,0.07021666,0,3.0801E+12,390,39004,250000,0.009765876,6.54528E-06,McCloud,0,0,0,0,,3.0801E+12,1002825,"Mccloud, Lake",Putnam,,FAOL
209354,125973857,2/12/19,2,308453,Lowry Lake,5.04926275,132,3.0801E+12,390,39009,2000000,0.087138289,0.000471371,Lowery Lake FMA,264,0,0,0,308453,3.0801E+12,1002700,Lowry Lake,Clay,,FAOL
211542,107816129,9/10/09,2,280478,Lake Claire,0.09,64,3.0801E+12,390,39009,500000,0.011461577,8.33424E-06,Claire,0,0,0,0,280478,3.0801E+12,140139,"Claire, Lake",Orange,,ORANGE
211598,112028753,9/10/09,2,278514,Lake Bessie,0.666,29.3,3.0901E+12,390,39009,1000000,0.03910466,6.13604E-05,Bessie,0,0,0,0,278514,3.0901E+12,140097,"Bessie, Lake",Orange,,ORANGE
211979,112617798,9/10/09,2,291499,Lake Spencer,0.229,0,3.0801E+12,390,39004,500000,0.022303818,2.11471E-05,Spencer,0,0,0,0,291499,3.0801E+12,8061,"Spencer, Lake",Lake,,LAKE
212073,107777481,10/16/03,2,,,0.208,40,3.0801E+12,390,39009,500000,0.025559554,1.92117E-05,Little Mary,0,0,0,0,,3.0801E+12,7697,"Mary, Little Lake",Seminole,,SEMINOLE
212078,107782201,9/5/14,2,,,0.14923485,0,3.0801E+12,436,43600,500000,0.018292542,1.37354E-05,Forest,0,0,0,0,,3.0801E+12,1002771,"Forest, Lake",Brevard,,FAOL
212182,68757946,6/18/19,2,292784,Lake Virginia,0.08503734,0,3.10021E+12,390,39004,500000,0.011656286,7.81279E-06,Virginia,0,0,0,0,292784,3.10021E+12,5040,"Virginia, Lake",Hillsborough,,HILLSBOROUGH
213743,125965196,9/10/09,2,279466,Lake Broward,1.932,39,3.0801E+12,390,39009,2000000,0.105115628,0.000179735,Broward,0,0,0,0,279466,3.0801E+12,1000283,"Broward, Lake",Putnam,,FAOL
215599,61244623,8/7/08,2,,,0.018,0,3.1002E+12,436,43617,100000,0.00829348,1.59684E-06,West,0,0,0,0,,3.1002E+12,17995,Twin Lakes #1 Lake,Sarasota,,SARASOTA
216342,112654738,5/28/20,2,,,0.04529423,0,3.0801E+12,390,39000,250000,0.009835336,4.18765E-06,Linda,0,0,0,0,,3.0801E+12,8022,"Linda, Lake (west of Lake Eustis)",Lake,,LAKE
216739,120023948,2/19/13,2,282853,Fuller Lake,0.18759201,6,3.1401E+12,390,39009,500000,0.020291231,1.76042E-05,Fuller,0,0,0,0,282853,3.1401E+12,1000753,Fuller Lake,Walton,,FAOL
216951,107806919,9/10/09,2,282256,Lake Estelle,0.184,73,3.0801E+12,390,39009,500000,0.027574953,1.70037E-05,Estelle,0,0,0,0,282256,3.0801E+12,140185,"Estelle, Lake",Orange,,ORANGE
216957,107812795,10/16/03,2,278702,Big Lake,0.553,24,3.0801E+12,390,39009,1000000,0.04392731,5.11146E-05,Big,0,0,0,0,278702,3.0801E+12,220012,Big Lake,Volusia,,VOLUSIA
217050,112039331,8/19/13,2,,,0.04253351,0,3.0901E+12,436,43600,250000,0.009175329,3.90835E-06,Laurel,0,0,0,0,,3.0901E+12,1002900,"Laurel, Lake",Osceola,,FAOL
217104,112691434,9/10/09,2,305503,Lake Cooley,0.35,0,3.0801E+12,390,39004,1000000,0.026067037,3.23582E-05,Cooley,0,0,0,0,305503,3.0801E+12,7966,"Cooley, Lake",Lake,,LAKE
217295,78690639,11/2/12,2,290023,Lake Roy,0.28758693,0,3.1001E+12,390,39004,500000,0.022949886,2.63836E-05,Roy,0,0,0,0,290023,3.1001E+12,160702,"Roy, Lake",Polk,702,POLK
217387,107719113,5/6/15,2,277888,Lake Ann,0.06402669,60,3.0801E+12,390,39009,250000,0.009521654,5.90781E-06,Ann,0,0,0,0,277888,3.0801E+12,7504,"Ann, Lake (Casselberry)",Seminole,,SEMINOLE
217391,107719419,9/10/09,2,277694,Lake Adelaide,0.093,56,3.0801E+12,390,39009,500000,0.014611827,8.54486E-06,Adelaide,0,0,0,0,277694,3.0801E+12,7501,"Adelaide, Lake",Seminole,,SEMINOLE
217513,68744152,6/18/19,2,283957,Hickory Hammock Lake,0.06743913,0,3.10021E+12,390,39004,250000,0.01602609,6.18197E-06,Hickory Hammock,0,0,0,0,283957,3.10021E+12,5248,Hickory Hammock Lake,Hillsborough,,HILLSBOROUGH
217543,68789016,6/18/19,2,,,0.00773062,0,3.10021E+12,436,43600,100000,0.004788406,7.0993E-07,Pond 06-28,0,0,0,0,,3.10021E+12,6002,Lake Heather Pond (06-28),Hillsborough,,HILLSBOROUGH
217545,68788022,4/22/19,2,,,0.00452454,0,3.10021E+12,436,43600,50000,0.00384157,4.144E-07,Constance,0,0,0,0,,3.10021E+12,7423,"Constance, Lake",Pinellas,,PINELLAS
219382,125960458,3/21/14,2,291789,Lake Suggs,0.3540062,95,3.0801E+12,390,39009,1000000,0.022736834,3.29967E-05,Suggs,0,0,0,0,,3.0801E+12,1002876,"Suggs, Lake",Putnam,,FAOL
219845,{5D81D8FB-3A86-46D8-AB09-4AE4FFA488B0},10/15/19,2,,,0.16132912,0,3.0801E+12,390,39004,500000,0.042968891,1.49186E-05,Griffin West,0,0,0,0,,3.0801E+12,7998,"Griffin, Lake",Lake,,LAKE
219906,107775203,6/3/13,2,305590,Lake Dorr,6.96883509,43,3.0801E+12,390,39009,2000000,0.11826655,0.000645288,Dorr,0,0,0,0,305590,3.0801E+12,7973,"Dorr, Lake",Lake,,LAKE
